,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Isomaltitol,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)CO)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>4</sub>O<sub>1</sub><sub>1</sub>,344.312,23,23,1,23,8,9,11
0,NSC231870,"Other_90;
",O1[C@@H]([C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](O)C1OC(=O)C)COC(=O)C,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>2</sub><sub>0</sub>O<sub>1</sub><sub>0</sub>,348.303,24,24,1,24,9,1,10
0,CID9885688,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OCC)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>2</sub><sub>6</sub>O<sub>1</sub><sub>1</sub>,370.35,25,25,2,26,6,7,11
0,CID9891110,"Other_90;
",S(=O)(=O)(O)[O-].O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H](NCCC(C)(C)C)CC(=O)O,,,,,,,,,C<sub>2</sub><sub>0</sub>H<sub>3</sub><sub>1</sub>N<sub>2</sub>O<sub>9</sub>S,475.533,32,32,1,31,13,4,11
0,Gulonic acid,"Carbohydrates_90;
",O[C@H]([C@H](O)[C@@H](O)C(=O)O)[C@@H](O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>7</sub>,196.155,13,13,0,12,5,6,7
0,Gulonic acid,"Carbohydrates_90;
",O[C@H]([C@@H](O)[C@H](O)C(=O)O)[C@H](O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>7</sub>,196.155,13,13,0,12,5,6,7
0,Panose B,"Carbohydrates_90;
",O(C1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)COC1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,Cellotriose,"Carbohydrates_90;
",O1[C@@H](C(O[C@@H]2O[C@@H](C(O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1OC1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,CID9893086,"Carbohydrates_90;
",O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OCCCCCCCCCCCCO)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>2</sub><sub>4</sub>H<sub>4</sub><sub>6</sub>O<sub>1</sub><sub>2</sub>,526.615,36,36,2,37,17,8,12
0,CID9894835,"Carbohydrates_90;
",O1[C@@](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@H]1CO)COCCCCCCCCCCCCCCCCCC,,,,,,,,,C<sub>3</sub><sub>0</sub>H<sub>5</sub><sub>8</sub>O<sub>1</sub><sub>1</sub>,594.775,41,41,2,42,23,7,11
0,2-Deoxy-D-ribose,"Carbohydrates_90;
",O1C(O)C[C@H](O)[C@H](O)C1,,,,,,,,,C<sub>5</sub>H<sub>1</sub><sub>0</sub>O<sub>4</sub>,134.13,9,9,1,9,0,3,4
0,NSC240426,"Carbohydrates_90; Carbohydrates_95;
",[18F]C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,181.149,12,12,1,12,1,4,5
0,,,,,,,,,,,,,,,,,,,,
0,NSC527988,"Other_90;
",OC(=O)[C@@H](NC(=O)CCNC(=O)CN)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>1</sub><sub>9</sub>N<sub>3</sub>O<sub>4</sub>,293.318,21,21,1,21,10,4,7
0,Galactinol,"Other_90; Carbohydrates_90;
",O(C1[C@@H](O)[C@H](O)C(O)[C@@H](O)[C@@H]1O)[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,3,9,11
0,Isomaltitol,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>4</sub>O<sub>1</sub><sub>1</sub>,344.312,23,23,1,23,8,9,11
0,ZINC05224179,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[14C](O[14C@H]2O[14C@@H]([14C@@H](O)[14C@H](O)[14C@H]2O)[14CH2]O)([14C@@H](O)[14C@H](O)[14C@H]1CO)[14CH2]O,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,364.214,23,23,2,24,5,8,11
0,CID9908826,"Carbohydrates_90;
",O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OC(C)(C)C)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>6</sub>H<sub>3</sub><sub>0</sub>O<sub>1</sub><sub>1</sub>,398.403,27,27,2,28,6,7,11
0,CID9914061,"Carbohydrates_90;
",O([C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)CO)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,CID9914062,"Carbohydrates_90;
",O1[C@@](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@H]1CO[C@@]1(O[C@@H]([C@@H](O)[C@@H]1O)CO)CO)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,9,11,16
0,Maltotriitol,"Other_90; Carbohydrates_90;
",O(C1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OC(C(O)C(O)CO)C(O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>4</sub>O<sub>1</sub><sub>6</sub>,506.453,34,34,2,35,11,12,16
0,melibiose,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@H](OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,CID9916910,"Other_90;
",O[C@@H]([C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)C)[C@H](O)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C,,,,,,,,,C<sub>2</sub><sub>6</sub>H<sub>3</sub><sub>8</sub>N<sub>6</sub>O<sub>1</sub><sub>1</sub>,610.614,43,43,1,43,22,10,17
0,CID9920417,"Carbohydrates_90;
",O1C2C(O)C(O)C1OCC2,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>0</sub>O<sub>4</sub>,146.141,10,10,2,11,0,2,4
0,NSC620673,"Other_90; Carbohydrates_90;
",O1[C@@H]([C@@H](O)[C@H](O)C[C@H]1OC)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>5</sub>,178.183,12,12,1,12,2,3,5
0,CID9920533,"Carbohydrates_90;
",O1C([C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>6</sub>,180.156,12,12,1,12,2,5,6
0,Fluorodeoxyglucose F18,"Carbohydrates_90; Carbohydrates_95;
",[18F][C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@H]1O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>FO<sub>5</sub>,181.149,12,12,1,12,1,4,5
0,,,,,,,,,,,,,,,,,,,,
0,CID9921731,"Other_90;
",O=C(NC(CC(=O)O)C(=O)N)CCCc1ccccc1,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>1</sub><sub>8</sub>N<sub>2</sub>O<sub>4</sub>,278.304,20,20,1,20,9,3,6
0,CID9923756,"Other_90;
",O(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)Cc1ccccc1)C)CC(C)C)C,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>2</sub><sub>6</sub>N<sub>2</sub>O<sub>4</sub>,334.41,24,24,1,24,11,2,6
0,CID9926179,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@@H]1[C@H](O)[C@H](O)[C@@H](OC1O)C)[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,,C<sub>1</sub><sub>1</sub>H<sub>2</sub><sub>0</sub>O<sub>9</sub>,296.271,20,20,2,21,2,6,9
0,CID9927340,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@@H](O)[C@@H](O)[C@H](O[C@H]1O)CO)[C@H]1O[C@H]([C@@H](O)[C@@H](O)[C@@H]1O)C,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>0</sub>,326.297,22,22,2,23,3,7,10
0,CID9927794,"Other_90;
",O=C(N[C@@H](CC(=O)O)C(=O)O)[C@@H](NCC(=O)O)Cc1ccccc1,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>1</sub><sub>8</sub>N<sub>2</sub>O<sub>7</sub>,338.313,24,24,1,24,11,5,9
0,CID9927987,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O(C1[C@@H](O)[C@H](O)[C@](OC1)(O)CO)C1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,,,,,,,,,,,,,,,,,,,,
0,Isomaltitol,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>4</sub>O<sub>1</sub><sub>1</sub>,344.312,23,23,1,23,8,9,11
0,MolPort-002-487-718,"Other_95; Other_90;
",O(C(C)(C)C)C(=O)N[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)OC)CC(=O)O,,,,,,,,,C<sub>1</sub><sub>9</sub>H<sub>2</sub><sub>6</sub>N<sub>2</sub>O<sub>7</sub>,394.419,28,28,1,28,13,3,9
0,BUT-(4-1)GLC-(4-1)GLC,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OCCCC)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>6</sub>H<sub>3</sub><sub>0</sub>O<sub>1</sub><sub>1</sub>,398.403,27,27,2,28,8,7,11
0,CID9933472,"Other_90;
",O=C(N[C@@H](CC(C)C)C(=O)O)[C@@H](NC(=O)[C@@H](NC(=O)CN)Cc1ccccc1)CC(=O)O,,,,,,,,,C<sub>2</sub><sub>1</sub>H<sub>3</sub><sub>0</sub>N<sub>4</sub>O<sub>7</sub>,450.486,32,32,1,32,16,6,11
0,MolPort-002-489-285,"Other_95; Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H](N(CCC(C)(C)C)CCC(C)(C)C)CC(=O)O,,,,,,,,,C<sub>2</sub><sub>6</sub>H<sub>4</sub><sub>2</sub>N<sub>2</sub>O<sub>5</sub>,462.622,33,33,1,33,16,2,7
0,CID9935210,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@]2(OC3OC([C@@H](O)[C@H](O)[C@H]3O)COCC(O)C(O)C(O)C(O)COC2)[C@@H](O)[C@H](O)[C@H]1CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>5</sub>,488.438,33,33,3,35,1,10,15
0,Panose B,"Carbohydrates_90;
",O(C1[C@H](O)[C@@H](O)C(O[C@@H]1CO)O)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,CID9939653,"Other_90; Carbohydrates_90;
",O1[C@@](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)COC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO)([C@@H](O)[C@H](O)[C@H]1COC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CO,,,,,,,,,C<sub>2</sub><sub>4</sub>H<sub>4</sub><sub>6</sub>O<sub>2</sub><sub>1</sub>,670.609,45,45,2,46,19,16,21
0,CID9941181,"Other_95; Other_90;
",O([C@@]12C[C@]3(C([C@]4(C(CC3)[C@](CCC4)(C)C(=O)O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)C)CC1)CC2=C)[C@@H]1O[C@@H]([C@@H](O)[C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)C2)CO)[C@@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)CO,,,,,,,,,C<sub>4</sub><sub>4</sub>H<sub>7</sub><sub>0</sub>O<sub>2</sub><sub>2</sub>,951.013,66,66,8,73,13,13,22
0,"6-(hydroxymethyl)oxane-2,4-diol","Carbohydrates_90; Carbohydrates_95;
",O1C(CC(O)CC1O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>4</sub>,148.157,10,10,1,10,1,3,4
0,NSC170174,"Carbohydrates_90;
",O1[C@@H]([C@H](O)[C@@H](O)[C@@H]1OCC)[C@H](O)CO,,,,,,,,,C<sub>8</sub>H<sub>1</sub><sub>6</sub>O<sub>6</sub>,208.209,14,14,1,14,4,4,6
0,D-Talose,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O[C@H]([C@H](O)[C@H](O)C=O)[C@H](O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>6</sub>,180.156,12,12,0,11,5,5,6
0,CID9949726,"Carbohydrates_90;
",O1C2C(O[C@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO)C(OC(O)[C@@H]2OC)C1,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>0</sub>,338.308,23,23,3,25,4,5,10
0,CID9950236,"Other_90;
",O=C(NC(C(=O)NC(Cc1ccccc1)C(=O)O)C)C(N)C(CC)C,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>2</sub><sub>7</sub>N<sub>3</sub>O<sub>4</sub>,349.425,25,25,1,25,11,4,7
0,5-Ketofructose,"Carbohydrates_90;
",O[C@@H]([C@H](O)C(=O)CO)C(=O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>0</sub>O<sub>6</sub>,178.14,12,12,0,11,5,4,6
0,CID9954073,"Other_90; Carbohydrates_90; Carbohydrates_95;
",[Zn]=O.O([C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>2</sub>Zn,423.676,25,25,2,25,4,8,12
0,CID9956593,"Other_90;
",P(=O)(O)(O)[O-].O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H](NCCC(C)(C)C)CC(=O)O,,,,,,,,,C<sub>2</sub><sub>0</sub>H<sub>3</sub><sub>2</sub>N<sub>2</sub>O<sub>9</sub>P,475.45,32,32,1,31,13,5,11
0,CID9957784,"Carbohydrates_90;
",O([C@@H]1[C@H](O)[C@H](O[C@@H](O)[C@@H]1O)CO)[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,CID9957785,"Carbohydrates_90;
",O1[C@@H]([C@@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]1[C@H](O)[C@H](OC(O)[C@@H]1O)CO)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,Cellotriose,"Carbohydrates_90;
",O1[C@@H]([C@@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,3-O-Talopyranosylmannopyranoside,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@@H]1[C@@H](O)[C@H](OC(O)[C@@H]1O)CO)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,CID9973509,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@H](O)[C@H](OCC1)COC)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>2</sub><sub>4</sub>O<sub>9</sub>,324.324,22,22,2,23,5,5,9
0,CID9973629,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)C,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>0</sub>,326.297,22,22,2,23,3,7,10
0,CID9974387,"Other_95; Other_90; Carbohydrates_90;
",O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC(COCCCCCC)CO)CO,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>3</sub><sub>0</sub>O<sub>8</sub>,338.394,23,23,1,23,11,5,8
0,CID9974754,"Other_90; Carbohydrates_90; Carbohydrates_95;
",F[C@H]1O[C@@H]([C@@H](O)[C@H](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>1</sub>FO<sub>1</sub><sub>0</sub>,344.288,23,23,2,24,4,7,10
0,CID9976525,"Other_90; Carbohydrates_90; Carbohydrates_95;
",[SiH3]O[C@@H]1O[C@@H]([C@@H](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>4</sub>O<sub>1</sub><sub>1</sub>Si,372.398,24,24,2,25,5,8,11
0,CID9979387,"Carbohydrates_90;
",O([C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OCC1(C([B]1)[BH2])[BH2])[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>8</sub>B<sub>3</sub>O<sub>1</sub><sub>1</sub>,416.809,29,29,3,31,7,9,11
0,CID9984307,"Other_90; Carbohydrates_90;
",O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OC)[C@@H]1O[C@@H]([C@H](OCCCCCC)[C@H](O)[C@H]1O)COCCCCCC,,,,,,,,,C<sub>2</sub><sub>5</sub>H<sub>4</sub><sub>8</sub>O<sub>1</sub><sub>1</sub>,524.642,36,36,2,37,17,5,11
0,CHEBI:613208,"Carbohydrates_90;
",O1C(O)[C@H](O)[C@@H](OCC)[C@H](O)C1,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>5</sub>,178.183,12,12,1,12,2,3,5
0,CID9990201,"Carbohydrates_90;
",O1C([C@@H](O)[C@H](O)[C@@H](O)C1O)[C@H](O)C,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>6</sub>,194.182,13,13,1,13,1,5,6
0,Methyl mannoside,"Other_90; Carbohydrates_90;
",O1[C@@H]([C@@H](O)[C@@H](O)[C@H](O)C1OC)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>6</sub>,194.182,13,13,1,13,2,4,6
0,CID9991864,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1OC)CO.OCC,,,,,,,,,C<sub>9</sub>H<sub>2</sub><sub>0</sub>O<sub>7</sub>,240.251,16,16,1,15,2,5,7
0,CID9992125,"Carbohydrates_90;
",O1C([C@H](OC2OCCCC2)CO)COC1(C)C,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>5</sub>,246.3,17,17,2,18,4,1,5
0,CID9992463,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OC(CO)CO)CO,,,,,,,,,C<sub>9</sub>H<sub>1</sub><sub>8</sub>O<sub>8</sub>,254.234,17,17,1,17,5,6,8
0,CID9993896,"Carbohydrates_90;
",O([C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,,C<sub>1</sub><sub>0</sub>H<sub>1</sub><sub>8</sub>O<sub>9</sub>,282.245,19,19,2,20,2,6,9
0,CID9996707,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@@H](O)[C@H](O)[C@H](O)[C@H]1O)CO.O1[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>1</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,330.286,22,22,2,22,2,9,11
0,CID9997457,"Other_90; Carbohydrates_90;
",F[C@@H]1[C@H](O)[C@@H](O[C@@H]2O[C@H]([C@H](O)[C@@H](O)[C@H]2O)C)[C@H](O[C@@H]1CO)OC,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>2</sub><sub>3</sub>FO<sub>9</sub>,342.315,23,23,2,24,4,5,9
0,CID9998008,"Other_90;
",O=C(N[C@@H](Cc1ccccc1)C(=O)NC)[C@H](CCCCO)CC(=O)O,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>2</sub><sub>6</sub>N<sub>2</sub>O<sub>5</sub>,350.409,25,25,1,25,13,4,7
0,5-Nitro-2-propoxyaniline, Amines,O(CCC)c1c(N)cc([N+](=O)[O-])cc1,Other,,4000,artificial,banned because of possible toxicity,,,,C<sub>9</sub>H<sub>1</sub><sub>2</sub>N<sub>2</sub>O<sub>3</sub>,196.203,14,14,1,14,4,1,2
0,Acesulfam-K,Sulfur Compounds,[K+].S1(=O)(=O)OC(=CC(=O)[N-]1)C,Acesulfames,,130-200,artificial,"INS 950, E950",does not promote tooth decay,"not metabolised, unchanged renal excretion",sweetening agents,C<sub>4</sub>H<sub>4</sub>KNO<sub>4</sub>S,201.242,11,11,1,10,0,0,4
0,Alitame,"Amino acid, Pep, Prot",S1C(C(NC(=O)[C@H](NC(=O)[C@@H](N)CC(=O)O)C)C1(C)C)(C)C,Alitames/aclames,,2000,,,,,nonnutritive sweetener,C<sub>1</sub><sub>4</sub>H<sub>2</sub><sub>5</sub>N<sub>3</sub>O<sub>4</sub>S,331.431,22,22,1,22,8,4,8
0,Bernardam,Guanidine Carbonate,,Guanidine Carbonate,,188000,artificial,,,,,,0,0,0,0,0,0,0,0
0,Brazzein,"Amino acid, Pep, Prot",,Proteins,,500-200,natural,,,,sweetening agents,,0,0,0,0,0,0,0,0
0,Carrelam,,,Guanidine Carbonate,,200000,artificial,,,,,,0,0,0,0,0,0,0,0
0,Cumarin,Heterocyclic Compounds,o1c2c(cccc2)ccc1=O,Cumarins,,,natural,,,,anticoagulants,C<sub>9</sub>H<sub>6</sub>O<sub>2</sub>,146.143,11,11,2,12,0,0,2
0,Curculin,"Amino acid, Pep, Prot",,Proteins,,430-2070 ,natural,,taste-modifying agent,,,,0,0,0,0,0,0,0,0
0,Dulcin,undefined,O(c1ccc(NC(=O)N)cc1)CC,Dulcines,,250,artificial,,,,,C<sub>9</sub>H<sub>1</sub><sub>2</sub>N<sub>2</sub>O<sub>2</sub>,180.204,13,13,1,13,4,2,4
0,Glucin,Formazans,N(\N=C(/N=N\c1ccccc1)c1ccccc1)c1ccccc1,Monosaccharides,,300,natural,,,,sweetening agents,C<sub>1</sub><sub>9</sub>H<sub>1</sub><sub>6</sub>N<sub>4</sub>,300.357,23,23,3,25,5,1,4
0,Glycyrrhizin, Hydrocarbon,O([C@H]1C(C2[C@@](C3[C@]([C@]4(C(=CC3=O)C3[C@@](CC4)(CC[C@](C3)(C)C(=O)O)C)C)(CC2)C)(CC1)C)(C)C)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(=O)O)C(=O)O,Monosaccharides,,,natural,,,,anti-Inflammatory agents,C<sub>4</sub><sub>2</sub>H<sub>6</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,822.932,58,58,7,64,7,8,16
0,Hernandulcin,Hydrocarbon,O[C@]([C@@H]1CCC(=CC1=O)C)(CC\C=C(\C)C)C,Dulcines,,1000,artificial,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>4</sub>O<sub>2</sub>,236.35,17,17,1,17,4,1,2
